[goal3834] Numba PIP baseline start
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 55/55 elapsed=0.071961s count=174
[goal3838] overlay_county512_soil512 RTDL/OptiX route start
[goal3310] load RayJoin PIP case
[goal3310] points=512 polygons=478
[goal3310] exact_count=1417
[goal3310] single warmup 1/3
[goal3310] single warmup 2/3
[goal3310] single warmup 3/3
[goal3310] single repeat 1/12 0.371981 ms
[goal3310] single repeat 2/12 0.372338 ms
[goal3310] single repeat 3/12 0.371877 ms
[goal3310] single repeat 4/12 0.395396 ms
[goal3310] single repeat 5/12 0.371130 ms
[goal3310] single repeat 6/12 0.368598 ms
[goal3310] single repeat 7/12 0.367557 ms
[goal3310] single repeat 8/12 0.369725 ms
[goal3310] single repeat 9/12 0.369288 ms
[goal3310] single repeat 10/12 0.412138 ms
[goal3310] single repeat 11/12 0.368537 ms
[goal3310] single repeat 12/12 0.369842 ms
[goal3310] batch 1 executor prepared effective_streams=1
[goal3310] batch 1 warmup 1/3
[goal3310] batch 1 warmup 2/3
[goal3310] batch 1 warmup 3/3
[goal3310] batch 1 repeat 1/8 total=0.367220 ms per=0.367220 ms
[goal3310] batch 1 repeat 2/8 total=0.400999 ms per=0.400999 ms
[goal3310] batch 1 repeat 3/8 total=0.368370 ms per=0.368370 ms
[goal3310] batch 1 repeat 4/8 total=0.368670 ms per=0.368670 ms
[goal3310] batch 1 repeat 5/8 total=0.368994 ms per=0.368994 ms
[goal3310] batch 1 repeat 6/8 total=0.432525 ms per=0.432525 ms
[goal3310] batch 1 repeat 7/8 total=0.367182 ms per=0.367182 ms
[goal3310] batch 1 repeat 8/8 total=0.366508 ms per=0.366508 ms
[goal3310] batch 100 executor prepared effective_streams=16
[goal3310] batch 100 warmup 1/3
[goal3310] batch 100 warmup 2/3
[goal3310] batch 100 warmup 3/3
[goal3310] batch 100 repeat 1/8 total=4.534615 ms per=0.045346 ms
[goal3310] batch 100 repeat 2/8 total=4.492657 ms per=0.044927 ms
[goal3310] batch 100 repeat 3/8 total=4.497913 ms per=0.044979 ms
[goal3310] batch 100 repeat 4/8 total=4.488670 ms per=0.044887 ms
[goal3310] batch 100 repeat 5/8 total=4.492599 ms per=0.044926 ms
[goal3310] batch 100 repeat 6/8 total=4.482194 ms per=0.044822 ms
[goal3310] batch 100 repeat 7/8 total=4.527949 ms per=0.045279 ms
[goal3310] batch 100 repeat 8/8 total=4.513785 ms per=0.045138 ms
