[goal3834] Numba PIP baseline start
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 120/220 elapsed=0.039816s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 121/220 elapsed=0.039644s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 122/220 elapsed=0.041400s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 123/220 elapsed=0.040294s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 124/220 elapsed=0.039659s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 125/220 elapsed=0.039538s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 126/220 elapsed=0.039818s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 127/220 elapsed=0.039551s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 128/220 elapsed=0.039513s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 129/220 elapsed=0.039509s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 130/220 elapsed=0.039574s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 131/220 elapsed=0.042323s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 132/220 elapsed=0.039578s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 133/220 elapsed=0.041574s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 134/220 elapsed=0.040528s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 135/220 elapsed=0.042478s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 136/220 elapsed=0.040014s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 137/220 elapsed=0.039530s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 138/220 elapsed=0.039566s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 139/220 elapsed=0.039638s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 140/220 elapsed=0.039581s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 141/220 elapsed=0.040203s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 142/220 elapsed=0.039570s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 143/220 elapsed=0.040145s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 144/220 elapsed=0.039530s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 145/220 elapsed=0.039720s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 146/220 elapsed=0.039731s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 147/220 elapsed=0.039634s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 148/220 elapsed=0.040166s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 149/220 elapsed=0.039830s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 150/220 elapsed=0.039550s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 151/220 elapsed=0.040451s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 152/220 elapsed=0.041653s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 153/220 elapsed=0.040377s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 154/220 elapsed=0.039653s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 155/220 elapsed=0.039590s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 156/220 elapsed=0.040165s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 157/220 elapsed=0.039694s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 158/220 elapsed=0.040254s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 159/220 elapsed=0.039596s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 160/220 elapsed=0.039583s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 161/220 elapsed=0.039647s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 162/220 elapsed=0.039516s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 163/220 elapsed=0.039639s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 164/220 elapsed=0.040015s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 165/220 elapsed=0.039592s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 166/220 elapsed=0.039646s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 167/220 elapsed=0.039558s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 168/220 elapsed=0.040326s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 169/220 elapsed=0.039545s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 170/220 elapsed=0.041307s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 171/220 elapsed=0.039784s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 172/220 elapsed=0.039799s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 173/220 elapsed=0.039754s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 174/220 elapsed=0.039579s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 175/220 elapsed=0.040082s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 176/220 elapsed=0.040251s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 177/220 elapsed=0.039667s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 178/220 elapsed=0.039581s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 179/220 elapsed=0.039513s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 180/220 elapsed=0.039578s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 181/220 elapsed=0.039934s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 182/220 elapsed=0.040175s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 183/220 elapsed=0.039688s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 184/220 elapsed=0.039923s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 185/220 elapsed=0.039527s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 186/220 elapsed=0.039623s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 187/220 elapsed=0.041491s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 188/220 elapsed=0.039564s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 189/220 elapsed=0.039806s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 190/220 elapsed=0.039663s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 191/220 elapsed=0.042020s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 192/220 elapsed=0.039919s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 193/220 elapsed=0.039622s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 194/220 elapsed=0.040266s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 195/220 elapsed=0.040006s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 196/220 elapsed=0.039670s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 197/220 elapsed=0.040161s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 198/220 elapsed=0.039610s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 199/220 elapsed=0.039583s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 200/220 elapsed=0.039561s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 201/220 elapsed=0.039691s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 202/220 elapsed=0.039614s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 203/220 elapsed=0.039723s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 204/220 elapsed=0.039635s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 205/220 elapsed=0.039803s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 206/220 elapsed=0.040266s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 207/220 elapsed=0.040231s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 208/220 elapsed=0.039676s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 209/220 elapsed=0.039568s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 210/220 elapsed=0.039536s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 211/220 elapsed=0.040897s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 212/220 elapsed=0.040008s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 213/220 elapsed=0.040235s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 214/220 elapsed=0.039578s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 215/220 elapsed=0.040634s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 216/220 elapsed=0.039542s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 217/220 elapsed=0.041067s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 218/220 elapsed=0.040039s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 219/220 elapsed=0.039538s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 220/220 elapsed=0.039603s count=174
[goal3838] overlay_county512_soil512 RTDL/OptiX route start
[goal3310] load RayJoin PIP case
[goal3310] points=512 polygons=478
[goal3310] exact_count=1417
[goal3310] single warmup 1/10
[goal3310] single warmup 2/10
[goal3310] single warmup 3/10
[goal3310] single warmup 4/10
[goal3310] single warmup 5/10
[goal3310] single warmup 6/10
[goal3310] single warmup 7/10
[goal3310] single warmup 8/10
[goal3310] single warmup 9/10
[goal3310] single warmup 10/10
[goal3310] single repeat 1/50 0.185646 ms
[goal3310] single repeat 2/50 0.183620 ms
[goal3310] single repeat 3/50 0.183553 ms
[goal3310] single repeat 4/50 0.181273 ms
[goal3310] single repeat 5/50 0.180759 ms
[goal3310] single repeat 6/50 0.181034 ms
[goal3310] single repeat 7/50 0.187449 ms
[goal3310] single repeat 8/50 0.182591 ms
[goal3310] single repeat 9/50 0.180945 ms
[goal3310] single repeat 10/50 0.181459 ms
[goal3310] single repeat 11/50 0.183783 ms
[goal3310] single repeat 12/50 0.181109 ms
[goal3310] single repeat 13/50 0.184268 ms
[goal3310] single repeat 14/50 0.181139 ms
[goal3310] single repeat 15/50 0.180438 ms
[goal3310] single repeat 16/50 0.182860 ms
[goal3310] single repeat 17/50 0.183955 ms
[goal3310] single repeat 18/50 0.187412 ms
[goal3310] single repeat 19/50 0.181511 ms
[goal3310] single repeat 20/50 0.181161 ms
[goal3310] single repeat 21/50 0.180714 ms
[goal3310] single repeat 22/50 0.181071 ms
[goal3310] single repeat 23/50 0.183418 ms
[goal3310] single repeat 24/50 0.181936 ms
[goal3310] single repeat 25/50 0.182003 ms
[goal3310] single repeat 26/50 0.181146 ms
[goal3310] single repeat 27/50 0.180326 ms
[goal3310] single repeat 28/50 0.180937 ms
[goal3310] single repeat 29/50 0.181496 ms
[goal3310] single repeat 30/50 0.181243 ms
[goal3310] single repeat 31/50 0.180863 ms
[goal3310] single repeat 32/50 0.180572 ms
[goal3310] single repeat 33/50 0.181317 ms
[goal3310] single repeat 34/50 0.182234 ms
[goal3310] single repeat 35/50 0.180796 ms
[goal3310] single repeat 36/50 0.180557 ms
[goal3310] single repeat 37/50 0.180535 ms
[goal3310] single repeat 38/50 0.217602 ms
[goal3310] single repeat 39/50 0.182614 ms
[goal3310] single repeat 40/50 0.180975 ms
[goal3310] single repeat 41/50 0.180751 ms
[goal3310] single repeat 42/50 0.181019 ms
[goal3310] single repeat 43/50 0.189558 ms
[goal3310] single repeat 44/50 0.182979 ms
[goal3310] single repeat 45/50 0.180863 ms
[goal3310] single repeat 46/50 0.180274 ms
[goal3310] single repeat 47/50 0.180930 ms
[goal3310] single repeat 48/50 0.185192 ms
[goal3310] single repeat 49/50 0.188589 ms
[goal3310] single repeat 50/50 0.183553 ms
[goal3310] batch 1 executor prepared effective_streams=1
[goal3310] batch 1 warmup 1/10
[goal3310] batch 1 warmup 2/10
[goal3310] batch 1 warmup 3/10
[goal3310] batch 1 warmup 4/10
[goal3310] batch 1 warmup 5/10
[goal3310] batch 1 warmup 6/10
[goal3310] batch 1 warmup 7/10
[goal3310] batch 1 warmup 8/10
[goal3310] batch 1 warmup 9/10
[goal3310] batch 1 warmup 10/10
[goal3310] batch 1 repeat 1/40 total=0.175431 ms per=0.175431 ms
[goal3310] batch 1 repeat 2/40 total=0.176817 ms per=0.176817 ms
[goal3310] batch 1 repeat 3/40 total=0.177741 ms per=0.177741 ms
[goal3310] batch 1 repeat 4/40 total=0.175826 ms per=0.175826 ms
[goal3310] batch 1 repeat 5/40 total=0.172839 ms per=0.172839 ms
[goal3310] batch 1 repeat 6/40 total=0.172220 ms per=0.172220 ms
[goal3310] batch 1 repeat 7/40 total=0.175379 ms per=0.175379 ms
[goal3310] batch 1 repeat 8/40 total=0.178449 ms per=0.178449 ms
[goal3310] batch 1 repeat 9/40 total=0.179216 ms per=0.179216 ms
[goal3310] batch 1 repeat 10/40 total=0.173546 ms per=0.173546 ms
[goal3310] batch 1 repeat 11/40 total=0.172593 ms per=0.172593 ms
[goal3310] batch 1 repeat 12/40 total=0.172690 ms per=0.172690 ms
[goal3310] batch 1 repeat 13/40 total=0.173248 ms per=0.173248 ms
[goal3310] batch 1 repeat 14/40 total=0.174671 ms per=0.174671 ms
[goal3310] batch 1 repeat 15/40 total=0.175253 ms per=0.175253 ms
[goal3310] batch 1 repeat 16/40 total=0.172637 ms per=0.172637 ms
[goal3310] batch 1 repeat 17/40 total=0.172719 ms per=0.172719 ms
[goal3310] batch 1 repeat 18/40 total=0.175007 ms per=0.175007 ms
[goal3310] batch 1 repeat 19/40 total=0.174657 ms per=0.174657 ms
[goal3310] batch 1 repeat 20/40 total=0.178888 ms per=0.178888 ms
[goal3310] batch 1 repeat 21/40 total=0.173301 ms per=0.173301 ms
[goal3310] batch 1 repeat 22/40 total=0.175290 ms per=0.175290 ms
[goal3310] batch 1 repeat 23/40 total=0.174813 ms per=0.174813 ms
[goal3310] batch 1 repeat 24/40 total=0.181161 ms per=0.181161 ms
[goal3310] batch 1 repeat 25/40 total=0.173599 ms per=0.173599 ms
[goal3310] batch 1 repeat 26/40 total=0.172883 ms per=0.172883 ms
[goal3310] batch 1 repeat 27/40 total=0.172302 ms per=0.172302 ms
[goal3310] batch 1 repeat 28/40 total=0.172496 ms per=0.172496 ms
[goal3310] batch 1 repeat 29/40 total=0.172921 ms per=0.172921 ms
[goal3310] batch 1 repeat 30/40 total=0.175059 ms per=0.175059 ms
[goal3310] batch 1 repeat 31/40 total=0.174709 ms per=0.174709 ms
[goal3310] batch 1 repeat 32/40 total=0.174165 ms per=0.174165 ms
[goal3310] batch 1 repeat 33/40 total=0.172034 ms per=0.172034 ms
[goal3310] batch 1 repeat 34/40 total=0.174746 ms per=0.174746 ms
[goal3310] batch 1 repeat 35/40 total=0.174277 ms per=0.174277 ms
[goal3310] batch 1 repeat 36/40 total=0.172317 ms per=0.172317 ms
[goal3310] batch 1 repeat 37/40 total=0.172086 ms per=0.172086 ms
[goal3310] batch 1 repeat 38/40 total=0.172608 ms per=0.172608 ms
[goal3310] batch 1 repeat 39/40 total=0.172898 ms per=0.172898 ms
[goal3310] batch 1 repeat 40/40 total=0.177689 ms per=0.177689 ms
[goal3310] batch 100 executor prepared effective_streams=16
[goal3310] batch 100 warmup 1/10
[goal3310] batch 100 warmup 2/10
[goal3310] batch 100 warmup 3/10
[goal3310] batch 100 warmup 4/10
[goal3310] batch 100 warmup 5/10
[goal3310] batch 100 warmup 6/10
[goal3310] batch 100 warmup 7/10
[goal3310] batch 100 warmup 8/10
[goal3310] batch 100 warmup 9/10
[goal3310] batch 100 warmup 10/10
[goal3310] batch 100 repeat 1/40 total=14.689632 ms per=0.146896 ms
[goal3310] batch 100 repeat 2/40 total=14.702946 ms per=0.147029 ms
[goal3310] batch 100 repeat 3/40 total=14.673144 ms per=0.146731 ms
[goal3310] batch 100 repeat 4/40 total=14.701925 ms per=0.147019 ms
[goal3310] batch 100 repeat 5/40 total=14.690168 ms per=0.146902 ms
[goal3310] batch 100 repeat 6/40 total=14.692761 ms per=0.146928 ms
[goal3310] batch 100 repeat 7/40 total=14.683038 ms per=0.146830 ms
[goal3310] batch 100 repeat 8/40 total=14.679223 ms per=0.146792 ms
[goal3310] batch 100 repeat 9/40 total=14.686115 ms per=0.146861 ms
[goal3310] batch 100 repeat 10/40 total=14.712855 ms per=0.147129 ms
[goal3310] batch 100 repeat 11/40 total=14.693677 ms per=0.146937 ms
[goal3310] batch 100 repeat 12/40 total=14.726609 ms per=0.147266 ms
[goal3310] batch 100 repeat 13/40 total=14.691919 ms per=0.146919 ms
[goal3310] batch 100 repeat 14/40 total=14.714934 ms per=0.147149 ms
[goal3310] batch 100 repeat 15/40 total=14.684170 ms per=0.146842 ms
[goal3310] batch 100 repeat 16/40 total=14.684573 ms per=0.146846 ms
[goal3310] batch 100 repeat 17/40 total=14.702559 ms per=0.147026 ms
[goal3310] batch 100 repeat 18/40 total=14.701530 ms per=0.147015 ms
[goal3310] batch 100 repeat 19/40 total=14.704637 ms per=0.147046 ms
[goal3310] batch 100 repeat 20/40 total=14.705800 ms per=0.147058 ms
[goal3310] batch 100 repeat 21/40 total=14.702208 ms per=0.147022 ms
[goal3310] batch 100 repeat 22/40 total=14.682993 ms per=0.146830 ms
[goal3310] batch 100 repeat 23/40 total=14.681667 ms per=0.146817 ms
[goal3310] batch 100 repeat 24/40 total=14.695063 ms per=0.146951 ms
[goal3310] batch 100 repeat 25/40 total=14.688559 ms per=0.146886 ms
[goal3310] batch 100 repeat 26/40 total=14.710471 ms per=0.147105 ms
[goal3310] batch 100 repeat 27/40 total=14.695957 ms per=0.146960 ms
[goal3310] batch 100 repeat 28/40 total=14.718063 ms per=0.147181 ms
[goal3310] batch 100 repeat 29/40 total=14.703803 ms per=0.147038 ms
[goal3310] batch 100 repeat 30/40 total=14.697731 ms per=0.146977 ms
[goal3310] batch 100 repeat 31/40 total=14.696762 ms per=0.146968 ms
[goal3310] batch 100 repeat 32/40 total=14.705390 ms per=0.147054 ms
[goal3310] batch 100 repeat 33/40 total=14.723107 ms per=0.147231 ms
[goal3310] batch 100 repeat 34/40 total=14.708087 ms per=0.147081 ms
[goal3310] batch 100 repeat 35/40 total=14.688514 ms per=0.146885 ms
[goal3310] batch 100 repeat 36/40 total=14.670804 ms per=0.146708 ms
[goal3310] batch 100 repeat 37/40 total=14.691383 ms per=0.146914 ms
[goal3310] batch 100 repeat 38/40 total=14.706932 ms per=0.147069 ms
[goal3310] batch 100 repeat 39/40 total=14.675833 ms per=0.146758 ms
[goal3310] batch 100 repeat 40/40 total=14.691845 ms per=0.146918 ms
